agent_id,cycle,messages_sent,messages_received,vision_x,vision_y,estimated_x,estimated_y,sent_x,sent_y,agent_with_vision,agent_who_broadcasted,agent_pos_x,agent_pos_y
5,560,0,9,,,-7.87,0.39,,,False,False,-10.0,-4.99
6,560,1,8,,,-7.87,0.39,-7.87,0.39,False,True,-7.83,0.94
7,560,1,8,,,-7.87,0.39,-7.87,0.39,False,True,-9.07,4.94
8,560,1,8,,,-7.87,0.39,-7.89,0.38,False,True,-6.81,-6.04
9,560,1,8,,,-7.87,0.39,-7.9,0.4,False,True,-6.89,-2.52
10,560,1,8,,,-7.87,0.39,-7.9,0.43,False,True,-7.24,2.51
11,560,0,9,,,-7.87,0.39,,,False,False,-7.7,5.92
1,561,1,8,,,-7.81,0.29,-7.81,0.26,False,True,-13.99,-0.0
2,561,1,8,,,-7.81,0.29,-7.79,0.26,False,True,-10.89,-4.85
3,561,1,8,,,-7.81,0.29,-7.8,0.27,False,True,-9.35,1.35
4,561,1,8,,,-7.81,0.29,-7.82,0.28,False,True,-10.63,4.96
5,561,0,9,,,-7.81,0.29,,,False,False,-9.88,-5.0
6,561,1,8,,,-7.81,0.29,-7.81,0.29,False,True,-7.7,0.83
7,561,1,8,,,-7.81,0.29,-7.84,0.29,False,True,-8.77,4.96
8,561,1,8,,,-7.81,0.29,-7.83,0.3,False,True,-6.45,-6.04
9,561,1,8,,,-7.81,0.29,-7.83,0.32,False,True,-6.57,-2.52
10,561,1,8,,,-7.81,0.29,-7.83,0.31,False,True,-6.91,2.51
11,561,0,9,,,-7.81,0.29,,,False,False,-7.47,5.98
1,562,1,8,,,-7.79,0.23,-7.77,0.22,False,True,-14.0,-0.0
2,562,1,8,,,-7.79,0.24,-7.79,0.22,False,True,-10.59,-4.92
3,562,1,8,,,-7.79,0.24,-7.78,0.21,False,True,-9.1,1.16
4,562,1,8,,,-7.79,0.24,-7.79,0.22,False,True,-10.37,4.97
5,562,0,9,,,-7.79,0.24,,,False,False,-9.93,-5.01
6,562,1,8,,,-7.79,0.24,-7.79,0.24,False,True,-7.77,0.62
7,562,1,8,,,-7.79,0.24,-7.79,0.24,False,True,-8.48,4.96
8,562,1,8,,,-7.79,0.24,-7.79,0.24,False,True,-6.14,-6.05
9,562,1,8,,,-7.79,0.24,-7.79,0.24,False,True,-6.21,-2.51
10,562,1,8,,,-7.79,0.24,-7.78,0.25,False,True,-6.58,2.47
11,562,0,9,,,-7.79,0.24,,,False,False,-7.15,5.96
1,563,1,8,,,-7.76,0.2,-7.76,0.2,False,True,-14.0,-0.01
2,563,1,8,,,-7.76,0.21,-7.77,0.2,False,True,-10.32,-4.72
3,563,1,8,,,-7.76,0.21,-7.76,0.19,False,True,-9.04,0.93
4,563,1,8,,,-7.76,0.21,-7.77,0.2,False,True,-10.05,5.02
5,563,0,9,,,-7.76,0.21,,,False,False,-9.96,-5.0
6,563,1,8,,,-7.76,0.21,-7.76,0.21,False,True,-7.98,0.52
7,563,1,8,,,-7.76,0.21,-7.76,0.21,False,True,-8.19,4.94
8,563,1,8,,,-7.76,0.21,-7.77,0.22,False,True,-5.78,-6.06
9,563,1,8,,,-7.76,0.21,-7.77,0.19,False,True,-5.87,-2.55
10,563,1,8,,,-7.76,0.21,-7.77,0.21,False,True,-6.2,2.49
11,563,0,9,,,-7.76,0.21,,,False,False,-7.01,5.9
1,564,1,8,,,-7.75,0.18,-7.74,0.16,False,True,-13.99,-0.01
2,564,1,8,,,-7.75,0.18,-7.74,0.16,False,True,-10.11,-4.46
3,564,1,8,,,-7.75,0.18,-7.75,0.17,False,True,-9.14,0.61
4,564,1,8,,,-7.75,0.18,-7.76,0.17,False,True,-9.78,4.92
5,564,0,9,,,-7.75,0.18,,,False,False,-9.99,-4.99
6,564,1,8,,,-7.75,0.18,-7.75,0.18,False,True,-8.1,0.35
7,564,1,8,,,-7.75,0.18,-7.76,0.19,False,True,-7.89,4.94
8,564,1,8,,,-7.75,0.18,-7.73,0.19,False,True,-5.43,-6.03
9,564,1,8,,,-7.75,0.18,-7.75,0.18,False,True,-5.52,-2.59
10,564,1,8,,,-7.75,0.18,-7.76,0.19,False,True,-5.89,2.48
11,564,0,9,,,-7.75,0.18,,,False,False,-7.07,5.89
1,565,1,8,,,-7.74,0.16,-7.76,0.12,False,True,-13.99,-0.01
2,565,1,8,,,-7.74,0.16,-7.75,0.15,False,True,-9.87,-4.33
3,565,1,8,,,-7.74,0.16,-7.75,0.15,False,True,-9.2,0.33
4,565,1,8,,,-7.74,0.16,-7.74,0.17,False,True,-9.52,4.86
5,565,0,9,,,-7.74,0.16,,,False,False,-9.98,-5.01
6,565,1,8,,,-7.74,0.16,-7.74,0.17,False,True,-7.99,0.17
7,565,1,8,,,-7.74,0.16,-7.73,0.16,False,True,-7.58,4.95
8,565,1,8,,,-7.74,0.16,-7.75,0.18,False,True,-5.09,-6.06
9,565,1,8,,,-7.74,0.16,-7.75,0.16,False,True,-5.18,-2.58
10,565,1,8,,,-7.74,0.16,-7.73,0.16,False,True,-5.52,2.51
11,565,0,9,,,-7.74,0.16,,,False,False,-7.28,5.9
1,566,1,8,,,-7.74,0.15,-7.74,0.16,False,True,-14.0,-0.01
2,566,1,8,,,-7.74,0.15,-7.73,0.14,False,True,-9.61,-4.43
3,566,1,8,,,-7.74,0.15,-7.74,0.15,False,True,-9.13,0.08
4,566,1,8,,,-7.74,0.15,-7.74,0.16,False,True,-9.22,4.79
5,566,0,9,,,-7.74,0.15,,,False,False,-9.98,-5.0
6,566,1,8,,,-7.74,0.15,-7.74,0.15,False,True,-7.97,0.16
7,566,1,8,,,-7.74,0.15,-7.74,0.15,False,True,-7.32,4.95
8,566,1,8,,,-7.74,0.15,-7.74,0.16,False,True,-4.72,-6.0
9,566,1,8,,,-7.74,0.15,-7.75,0.15,False,True,-4.91,-2.61
10,566,1,8,,,-7.74,0.15,-7.74,0.16,False,True,-5.22,2.53
11,566,0,9,,,-7.74,0.15,,,False,False,-7.56,6.1
1,567,1,8,,,-7.65,0.15,-6.99,0.1,False,True,-13.99,-0.01
2,567,1,8,,,-7.66,0.15,-7.13,0.14,False,True,-9.34,-4.6
3,567,1,8,,,-7.66,0.15,-7.29,0.15,False,True,-8.98,-0.03
4,567,1,8,,,-7.66,0.15,-7.47,0.15,False,True,-8.9,4.88
5,567,0,9,,,-7.66,0.15,,,False,False,-9.99,-4.99
6,567,1,8,,,-7.66,0.15,-7.74,0.15,False,True,-7.65,0.28
7,567,1,8,,,-7.66,0.15,-7.74,0.14,False,True,-6.99,4.97
8,567,1,8,,,-7.66,0.15,-7.73,0.16,False,True,-4.53,-6.01
9,567,1,8,,,-7.66,0.15,-7.74,0.14,False,True,-4.61,-2.52
10,567,1,8,,,-7.66,0.15,-7.72,0.14,False,True,-4.87,2.49
11,567,0,9,,,-7.66,0.15,,,False,False,-7.84,6.16
1,568,1,7,,,-6.24,0.1,-5.61,0.07,False,True,-13.99,0.01
2,568,1,7,,,-6.3,0.1,-5.75,0.09,False,True,-9.04,-4.77
3,568,1,7,,,-6.3,0.1,-5.85,0.09,False,True,-8.78,-0.04
4,568,1,7,,,-6.3,0.1,-5.96,0.09,False,True,-8.57,4.86
5,568,0,8,,,-6.3,0.1,,,False,False,-10.0,-4.99
6,568,0,8,,,-6.3,0.1,,,False,False,-7.23,0.44
7,568,1,7,,,-6.3,0.1,-6.29,0.1,False,True,-6.69,5.0
8,568,1,7,,,-6.3,0.1,-6.43,0.09,False,True,-4.45,-6.03
9,568,1,7,,,-6.3,0.1,-6.55,0.11,False,True,-4.42,-2.43
10,568,1,7,,,-6.3,0.1,-6.67,0.12,False,True,-4.57,2.55
11,568,0,8,,,-6.3,0.1,,,False,False,-7.94,6.05
1,569,1,7,,,-5.22,0.06,-4.79,0.04,False,True,-13.99,-0.01
2,569,1,7,,,-5.25,0.06,-4.85,0.03,False,True,-8.77,-4.85
3,569,1,7,,,-5.25,0.06,-4.94,0.05,False,True,-8.5,-0.0
4,569,1,7,,,-5.25,0.06,-5.0,0.06,False,True,-8.28,4.84
5,569,0,8,,,-5.25,0.06,,,False,False,-9.91,-5.0
6,569,0,8,,,-5.25,0.06,,,False,False,-7.11,0.45
7,569,1,7,,,-5.25,0.06,-5.21,0.06,False,True,-6.45,5.02
8,569,1,7,,,-5.25,0.06,-5.28,0.06,False,True,-4.32,-6.03
9,569,1,7,,,-5.25,0.06,-5.38,0.07,False,True,-4.19,-2.3
10,569,1,7,,,-5.25,0.06,-5.46,0.06,False,True,-4.17,2.56
11,569,0,8,,,-5.25,0.06,,,False,False,-7.93,6.03
1,570,1,7,,,-4.56,0.04,-4.29,0.01,False,True,-13.99,0.0
2,570,1,7,,,-4.57,0.04,-4.31,0.03,False,True,-8.49,-4.9
3,570,1,7,,,-4.57,0.04,-4.37,0.04,False,True,-8.19,0.01
4,570,1,7,,,-4.57,0.04,-4.4,0.04,False,True,-8.0,4.82
5,570,0,8,,,-4.57,0.04,,,False,False,-9.64,-5.02
6,570,0,8,,,-4.57,0.04,,,False,False,-7.11,0.45
7,570,1,7,,,-4.57,0.04,-4.53,0.04,False,True,-6.17,5.04
8,570,1,7,,,-4.57,0.04,-4.58,0.05,False,True,-4.11,-6.07
9,570,1,7,,,-4.57,0.04,-4.64,0.03,False,True,-3.9,-2.08
10,570,1,7,,,-4.57,0.04,-4.69,0.04,False,True,-3.87,2.57
11,570,0,8,,,-4.57,0.04,,,False,False,-7.75,5.95
1,571,1,7,,,-4.13,0.02,-3.96,0.02,False,True,-14.0,0.01
2,571,1,7,,,-4.14,0.02,-3.98,0.01,False,True,-8.17,-4.91
3,571,1,7,,,-4.14,0.02,-4.01,0.02,False,True,-7.83,-0.05
4,571,1,7,,,-4.14,0.02,-4.03,0.01,False,True,-7.7,4.82
5,571,0,8,,,-4.14,0.02,,,False,False,-9.37,-5.04
6,571,0,8,,,-4.14,0.02,,,False,False,-7.11,0.45
7,571,1,7,,,-4.14,0.02,-4.12,0.01,False,True,-5.91,5.05
8,571,1,7,,,-4.14,0.02,-4.14,0.02,False,True,-3.81,-6.07
9,571,1,7,,,-4.14,0.02,-4.19,0.03,False,True,-3.86,-1.77
10,571,1,7,,,-4.14,0.02,-4.2,0.02,False,True,-3.56,2.55
11,571,0,8,,,-4.14,0.02,,,False,False,-7.48,5.94
1,572,1,7,,,-3.86,0.01,-3.76,0.03,False,True,-13.99,-0.0
2,572,1,7,,,-3.87,0.01,-3.77,0.01,False,True,-7.85,-4.87
3,572,1,7,,,-3.87,0.01,-3.79,0.0,False,True,-7.6,-0.2
4,572,1,7,,,-3.87,0.01,-3.79,0.01,False,True,-7.41,4.84
5,572,0,8,,,-3.87,0.01,,,False,False,-9.02,-4.98
6,572,0,8,,,-3.87,0.01,,,False,False,-7.19,0.45
7,572,1,7,,,-3.87,0.01,-3.83,0.01,False,True,-5.62,4.98
8,572,1,7,,,-3.87,0.01,-3.86,0.01,False,True,-3.46,-6.04
9,572,1,7,,,-3.87,0.01,-3.9,0.01,False,True,-3.82,-1.42
10,572,1,7,,,-3.87,0.01,-3.91,0.01,False,True,-3.21,2.53
11,572,0,8,,,-3.87,0.01,,,False,False,-7.17,5.91
1,573,1,7,,,-3.7,0.01,-3.62,0.03,False,True,-13.99,0.01
2,573,1,7,,,-3.7,0.01,-3.63,0.01,False,True,-7.56,-4.89
3,573,1,7,,,-3.7,0.01,-3.64,0.0,False,True,-7.32,-0.19
4,573,1,7,,,-3.7,0.01,-3.65,0.0,False,True,-7.2,4.91
5,573,0,8,,,-3.7,0.01,,,False,False,-8.76,-4.97
6,573,0,8,,,-3.7,0.01,,,False,False,-7.18,0.46
7,573,1,7,,,-3.7,0.01,-3.69,0.0,False,True,-5.31,4.91
8,573,1,7,,,-3.7,0.01,-3.7,0.02,False,True,-3.11,-6.03
9,573,1,7,,,-3.7,0.01,-3.71,0.01,False,True,-3.82,-1.07
10,573,1,7,,,-3.7,0.01,-3.73,-0.0,False,True,-2.94,2.48
11,573,0,8,,,-3.7,0.01,,,False,False,-6.86,5.76
1,574,1,7,,,-3.59,0.0,-3.55,-0.03,False,True,-14.0,0.02
2,574,1,7,,,-3.59,0.0,-3.55,-0.0,False,True,-7.24,-4.92
3,574,1,7,,,-3.59,0.0,-3.56,0.0,False,True,-7.01,-0.2
4,574,1,7,,,-3.59,0.0,-3.57,0.0,False,True,-6.99,4.91
5,574,0,8,,,-3.59,0.0,,,False,False,-8.43,-5.05
6,574,0,8,,,-3.59,0.0,,,False,False,-7.18,0.52
7,574,1,7,,,-3.59,0.0,-3.59,-0.01,False,True,-5.02,4.93
8,574,1,7,,,-3.59,0.0,-3.59,0.01,False,True,-2.76,-6.05
9,574,1,7,,,-3.59,0.0,-3.6,0.0,False,True,-3.79,-0.7
10,574,1,7,,,-3.59,0.0,-3.61,0.01,False,True,-2.61,2.4
11,574,0,8,,,-3.59,0.0,,,False,False,-6.52,5.67
1,575,1,6,,,-3.53,0.01,-3.5,-0.01,False,True,-13.99,-0.01
2,575,0,7,,,-3.53,0.01,,,False,False,-7.0,-5.0
3,575,1,6,,,-3.53,0.01,-3.5,-0.0,False,True,-6.86,-0.16
4,575,1,6,,,-3.53,0.01,-3.52,0.01,False,True,-6.96,4.98
5,575,0,7,,,-3.53,0.01,,,False,False,-8.19,-4.99
6,575,0,7,,,-3.53,0.01,,,False,False,-7.18,0.52
7,575,1,6,,,-3.53,0.01,-3.49,0.01,False,True,-4.71,4.86
8,575,1,6,,,-3.53,0.01,-3.55,-0.0,False,True,-2.44,-6.06
9,575,1,6,,,-3.53,0.01,-3.53,0.01,False,True,-3.74,-0.35
10,575,1,6,,,-3.53,0.01,-3.54,0.0,False,True,-2.28,2.4
11,575,0,7,,,-3.53,0.01,,,False,False,-6.21,5.64
1,576,1,7,,,-3.48,-0.0,-3.47,-0.01,False,True,-14.0,-0.01
2,576,1,7,,,-3.48,-0.0,-3.47,-0.01,False,True,-6.92,-5.01
3,576,1,7,,,-3.48,-0.0,-3.46,0.0,False,True,-6.89,0.02
4,576,1,7,,,-3.48,-0.0,-3.45,0.0,False,True,-6.93,4.98
5,576,0,8,,,-3.48,-0.0,,,False,False,-7.84,-4.89
6,576,0,8,,,-3.48,-0.0,,,False,False,-7.17,0.56
7,576,1,7,,,-3.48,-0.0,-3.47,0.01,False,True,-4.46,4.86
8,576,1,7,,,-3.48,-0.0,-3.47,-0.0,False,True,-2.11,-6.08
9,576,1,7,,,-3.48,-0.0,-3.49,0.0,False,True,-3.81,-0.06
10,576,1,7,,,-3.48,-0.0,-3.48,-0.0,False,True,-1.98,2.46
11,576,0,8,,,-3.48,-0.0,,,False,False,-6.0,5.58
1,577,1,7,,,-3.46,0.0,-3.44,0.05,False,True,-14.0,0.0
2,577,1,7,,,-3.46,0.0,-3.47,0.02,False,True,-6.88,-5.0
3,577,1,7,,,-3.46,0.0,-3.44,-0.01,False,True,-6.89,0.01
4,577,1,7,,,-3.46,0.0,-3.44,-0.0,False,True,-6.92,4.96
5,577,0,8,,,-3.46,0.0,,,False,False,-7.59,-4.83
6,577,0,8,,,-3.46,0.0,,,False,False,-7.17,0.63
7,577,1,7,,,-3.46,0.0,-3.47,0.0,False,True,-4.17,4.94
8,577,1,7,,,-3.46,0.0,-3.46,-0.0,False,True,-1.75,-6.06
9,577,1,7,,,-3.46,0.0,-3.46,-0.0,False,True,-3.73,-0.03
10,577,1,7,,,-3.46,0.0,-3.46,0.01,False,True,-1.72,2.5
11,577,0,8,,,-3.46,0.0,,,False,False,-5.74,5.4
1,578,1,7,,,-3.44,0.0,-3.42,0.01,False,True,-14.0,0.03
2,578,1,7,,,-3.44,0.0,-3.43,0.0,False,True,-6.88,-5.02
3,578,1,7,,,-3.44,0.0,-3.42,0.01,False,True,-6.89,-0.01
4,578,1,7,,,-3.44,0.0,-3.42,0.01,False,True,-6.92,4.98
5,578,0,8,,,-3.44,0.0,,,False,False,-7.35,-4.89
6,578,0,8,,,-3.44,0.0,,,False,False,-7.17,0.63
7,578,1,7,,,-3.44,0.0,-3.42,0.0,False,True,-3.94,4.99
8,578,1,7,,,-3.44,0.0,-3.43,0.01,False,True,-1.41,-6.06
9,578,1,7,,,-3.44,0.0,-3.44,-0.0,False,True,-3.65,-0.03
10,578,1,7,,,-3.44,0.0,-3.44,0.01,False,True,-1.39,2.51
11,578,0,8,,,-3.44,0.0,,,False,False,-5.45,5.37
1,579,1,7,,,-3.42,-0.0,-3.35,-0.04,False,True,-14.0,-0.0
2,579,1,7,,,-3.42,-0.0,-3.34,-0.06,False,True,-6.83,-5.04
3,579,1,7,,,-3.42,-0.0,-3.31,-0.0,False,True,-7.12,0.0
4,579,1,7,,,-3.42,-0.0,-3.43,-0.01,False,True,-7.02,5.04
5,579,0,8,,,-3.42,-0.0,,,False,False,-7.17,-4.88
6,579,0,8,,,-3.42,-0.0,,,False,False,-7.17,0.63
7,579,1,7,,,-3.42,-0.0,-3.39,-0.01,False,True,-3.86,5.02
8,579,1,7,,,-3.42,-0.0,-3.46,-0.0,False,True,-1.06,-6.04
9,579,1,7,,,-3.42,-0.0,-3.43,-0.0,False,True,-3.41,0.01
10,579,1,7,,,-3.42,-0.0,-3.42,-0.01,False,True,-1.07,2.52
11,579,0,8,,,-3.42,-0.0,,,False,False,-5.17,5.41
1,580,1,7,,,-3.28,-0.1,-3.2,-0.16,False,True,-13.99,0.01
2,580,1,7,,,-3.29,-0.1,-3.22,-0.17,False,True,-6.61,-5.12
3,580,1,7,,,-3.29,-0.1,-3.22,-0.17,False,True,-7.27,0.01
4,580,1,7,,,-3.29,-0.1,-3.23,-0.17,False,True,-7.06,5.02
5,580,0,8,,,-3.29,-0.1,,,False,False,-6.9,-4.72
6,580,0,8,,,-3.29,-0.1,,,False,False,-7.17,0.63
7,580,1,7,,,-3.29,-0.1,-3.26,-0.14,False,True,-3.78,5.01
8,580,1,7,,,-3.29,-0.1,-3.27,-0.1,False,True,-0.71,-5.99
9,580,1,7,,,-3.29,-0.1,-3.29,-0.09,False,True,-3.44,0.23
10,580,1,7,,,-3.29,-0.1,-3.32,-0.07,False,True,-0.71,2.48
11,580,0,8,,,-3.29,-0.1,,,False,False,-4.99,5.35
1,581,1,7,-3.08,-0.22,-3.15,-0.2,-3.09,-0.22,True,True,-14.0,0.02
2,581,1,7,,,-3.15,-0.2,-3.11,-0.22,False,True,-6.28,-5.24
3,581,1,7,,,-3.15,-0.2,-3.1,-0.23,False,True,-7.44,0.02
4,581,1,7,,,-3.15,-0.2,-3.12,-0.23,False,True,-7.29,5.09
5,581,0,8,,,-3.15,-0.2,,,False,False,-6.63,-4.54
6,581,0,8,,,-3.15,-0.2,,,False,False,-7.37,0.4
7,581,1,7,,,-3.15,-0.2,-3.15,-0.21,False,True,-3.9,5.04
8,581,1,7,,,-3.15,-0.2,-3.12,-0.2,False,True,-0.59,-5.97
9,581,1,7,,,-3.15,-0.2,-3.16,-0.2,False,True,-3.46,0.55
10,581,1,7,,,-3.15,-0.2,-3.16,-0.19,False,True,-0.57,2.41
11,581,0,8,,,-3.15,-0.2,,,False,False,-4.79,5.26
1,582,1,6,-3.02,-0.25,-3.05,-0.25,-3.02,-0.3,True,True,-13.99,0.02
2,582,0,7,,,-3.06,-0.25,,,False,False,-6.23,-5.24
3,582,1,6,,,-3.06,-0.25,-3.04,-0.27,False,True,-7.62,0.12
4,582,1,6,,,-3.06,-0.25,-3.04,-0.25,False,True,-7.57,5.08
5,582,0,7,,,-3.06,-0.25,,,False,False,-6.36,-4.38
6,582,1,6,,,-3.06,-0.25,-3.05,-0.24,False,True,-7.62,0.41
7,582,1,6,,,-3.06,-0.25,-3.07,-0.26,False,True,-4.21,5.06
8,582,1,6,,,-3.06,-0.25,-3.05,-0.24,False,True,-0.65,-5.94
9,582,0,7,,,-3.06,-0.25,,,False,False,-3.42,0.57
10,582,1,6,,,-3.06,-0.25,-3.07,-0.23,False,True,-0.62,2.43
11,582,0,7,,,-3.06,-0.25,,,False,False,-4.45,5.41
1,583,1,6,-3.0,-0.24,-3.0,-0.27,-2.98,-0.24,True,True,-13.99,0.01
2,583,0,7,,,-3.0,-0.27,,,False,False,-6.23,-5.24
3,583,1,6,,,-3.0,-0.27,-2.99,-0.28,False,True,-7.89,0.08
4,583,1,6,,,-3.0,-0.27,-2.97,-0.26,False,True,-7.92,5.06
5,583,0,7,,,-3.0,-0.27,,,False,False,-6.27,-4.38
6,583,1,6,,,-3.0,-0.27,-3.0,-0.26,False,True,-7.52,0.47
7,583,1,6,,,-3.0,-0.27,-3.0,-0.28,False,True,-4.5,5.07
8,583,1,6,,,-3.0,-0.27,-3.01,-0.27,False,True,-0.87,-6.0
9,583,0,7,,,-3.0,-0.27,,,False,False,-3.34,0.53
10,583,1,6,,,-3.0,-0.27,-3.01,-0.28,False,True,-0.85,2.17
11,583,0,7,,,-3.0,-0.27,,,False,False,-4.33,5.62
1,584,1,6,-2.96,-0.27,-2.98,-0.29,-2.97,-0.28,True,True,-14.0,0.01
2,584,0,7,,,-2.98,-0.29,,,False,False,-6.29,-5.13
3,584,1,6,,,-2.98,-0.29,-2.97,-0.29,False,True,-8.13,-0.08
4,584,1,6,,,-2.98,-0.29,-2.97,-0.29,False,True,-8.24,5.06
5,584,0,7,,,-2.98,-0.29,,,False,False,-6.37,-4.44
6,584,1,6,,,-2.98,-0.29,-2.97,-0.3,False,True,-7.23,0.41
7,584,1,6,,,-2.98,-0.29,-2.99,-0.29,False,True,-4.86,5.07
8,584,1,6,,,-2.98,-0.29,-2.97,-0.29,False,True,-1.2,-5.97
9,584,0,7,,,-2.98,-0.29,,,False,False,-3.24,0.44
10,584,1,6,,,-2.98,-0.29,-2.98,-0.28,False,True,-1.15,1.89
11,584,0,7,,,-2.98,-0.29,,,False,False,-4.1,5.74
1,585,1,6,-2.95,-0.28,-2.95,-0.29,-2.93,-0.28,True,True,-13.99,0.0
2,585,0,7,,,-2.95,-0.29,,,False,False,-6.52,-4.96
3,585,1,6,,,-2.95,-0.29,-2.95,-0.3,False,True,-8.43,-0.15
4,585,1,6,,,-2.95,-0.29,-2.95,-0.29,False,True,-8.56,5.01
5,585,0,7,,,-2.95,-0.29,,,False,False,-6.7,-4.52
6,585,1,6,,,-2.95,-0.29,-2.95,-0.29,False,True,-7.11,0.2
7,585,1,6,,,-2.95,-0.29,-2.95,-0.3,False,True,-5.19,5.08
8,585,1,6,,,-2.95,-0.29,-2.94,-0.29,False,True,-1.47,-5.92
9,585,0,7,,,-2.95,-0.29,,,False,False,-3.24,0.44
10,585,1,6,,,-2.95,-0.29,-2.96,-0.29,False,True,-1.37,1.64
11,585,0,7,,,-2.95,-0.29,,,False,False,-3.88,5.9
1,586,1,8,-2.94,-0.35,-2.94,-0.3,-2.94,-0.27,True,True,-13.99,0.02
2,586,1,8,,,-2.94,-0.3,-2.93,-0.31,False,True,-6.52,-5.01
3,586,1,8,,,-2.94,-0.3,-2.94,-0.31,False,True,-8.77,-0.1
4,586,1,8,,,-2.94,-0.3,-2.95,-0.32,False,True,-8.89,4.98
5,586,0,9,,,-2.94,-0.3,,,False,False,-7.0,-4.64
6,586,1,8,,,-2.94,-0.3,-2.94,-0.31,False,True,-7.05,-0.04
7,586,1,8,,,-2.94,-0.3,-2.93,-0.32,False,True,-5.51,5.1
8,586,1,8,,,-2.94,-0.3,-2.93,-0.31,False,True,-1.76,-5.88
9,586,1,8,,,-2.94,-0.3,-2.95,-0.29,False,True,-3.1,0.38
10,586,1,8,,,-2.94,-0.3,-2.94,-0.3,False,True,-1.67,1.39
11,586,0,9,,,-2.94,-0.3,,,False,False,-3.8,5.95
1,587,1,7,,,-2.93,-0.31,-2.93,-0.26,False,True,-14.0,0.03
2,587,1,7,,,-2.93,-0.31,-2.92,-0.3,False,True,-6.69,-5.09
3,587,1,7,,,-2.93,-0.31,-2.93,-0.31,False,True,-9.08,-0.07
4,587,1,7,,,-2.93,-0.31,-2.93,-0.29,False,True,-9.2,4.99
5,587,0,8,,,-2.93,-0.31,,,False,False,-7.11,-4.83
6,587,1,7,,,-2.93,-0.31,-2.93,-0.31,False,True,-6.98,-0.04
7,587,1,7,,,-2.93,-0.31,-2.93,-0.3,False,True,-5.87,5.07
8,587,1,7,,,-2.93,-0.31,-2.95,-0.32,False,True,-2.09,-5.88
9,587,0,8,,,-2.93,-0.31,,,False,False,-3.13,0.12
10,587,1,7,,,-2.93,-0.31,-2.93,-0.31,False,True,-1.85,1.13
11,587,0,8,,,-2.93,-0.31,,,False,False,-3.76,5.98
1,588,1,7,,,-2.92,-0.31,-2.93,-0.36,False,True,-14.0,-0.03
2,588,1,7,,,-2.92,-0.31,-2.91,-0.33,False,True,-6.8,-5.27
3,588,1,7,,,-2.92,-0.31,-2.92,-0.32,False,True,-9.41,-0.06
4,588,1,7,,,-2.92,-0.31,-2.93,-0.32,False,True,-9.51,4.98
5,588,0,8,,,-2.92,-0.31,,,False,False,-7.07,-4.98
6,588,1,7,,,-2.92,-0.31,-2.92,-0.31,False,True,-6.97,-0.03
7,588,1,7,,,-2.92,-0.31,-2.9,-0.3,False,True,-6.21,5.03
8,588,1,7,,,-2.92,-0.31,-2.92,-0.3,False,True,-2.34,-5.89
9,588,0,8,,,-2.92,-0.31,,,False,False,-3.13,-0.01
10,588,1,7,,,-2.92,-0.31,-2.92,-0.31,False,True,-2.11,1.01
11,588,0,8,,,-2.92,-0.31,,,False,False,-3.77,5.98
1,589,1,8,,,-2.93,-0.31,-2.92,-0.29,False,True,-13.99,0.02
2,589,1,8,,,-2.93,-0.31,-2.96,-0.3,False,True,-6.93,-5.56
3,589,1,8,,,-2.93,-0.31,-2.93,-0.29,False,True,-9.76,-0.04
4,589,1,8,,,-2.93,-0.31,-2.94,-0.28,False,True,-9.82,5.01
5,589,0,9,,,-2.93,-0.31,,,False,False,-7.02,-4.98
6,589,1,8,,,-2.93,-0.31,-2.94,-0.27,False,True,-6.95,-0.05
7,589,1,8,,,-2.93,-0.31,-2.93,-0.3,False,True,-6.55,5.0
8,589,1,8,,,-2.93,-0.31,-2.92,-0.32,False,True,-2.68,-5.94
9,589,1,8,,,-2.93,-0.31,-2.93,-0.31,False,True,-3.13,-0.15
10,589,1,8,,,-2.93,-0.31,-2.93,-0.31,False,True,-2.3,1.04
11,589,0,9,,,-2.93,-0.31,,,False,False,-3.74,5.98
1,590,1,8,,,-2.96,-0.26,-2.88,-0.3,False,True,-13.99,0.01
2,590,1,8,,,-2.96,-0.26,-2.88,-0.29,False,True,-7.1,-5.73
3,590,1,8,,,-2.96,-0.26,-2.91,-0.27,False,True,-9.99,-0.02
4,590,1,8,,,-2.96,-0.26,-2.91,-0.28,False,True,-10.07,4.99
5,590,0,9,,,-2.96,-0.26,,,False,False,-6.78,-4.84
6,590,1,8,,,-2.96,-0.26,-2.97,-0.28,False,True,-6.75,-0.01
7,590,1,8,,,-2.96,-0.26,-2.96,-0.27,False,True,-6.85,4.95
8,590,1,8,,,-2.96,-0.26,-2.97,-0.24,False,True,-2.91,-5.95
9,590,1,8,,,-2.96,-0.26,-2.97,-0.25,False,True,-3.13,-0.18
10,590,1,8,,,-2.96,-0.26,-2.96,-0.27,False,True,-2.47,1.3
11,590,0,9,,,-2.96,-0.26,,,False,False,-3.72,5.95
1,591,1,8,,,-2.87,-0.26,-2.83,-0.21,False,True,-13.99,-0.01
2,591,1,8,,,-2.87,-0.26,-2.84,-0.22,False,True,-7.05,-5.66
3,591,1,8,,,-2.87,-0.26,-2.83,-0.24,False,True,-9.92,-0.01
4,591,1,8,,,-2.87,-0.26,-2.85,-0.25,False,True,-10.06,4.98
5,591,0,9,,,-2.87,-0.26,,,False,False,-6.5,-4.66
6,591,1,8,,,-2.87,-0.26,-2.85,-0.25,False,True,-6.4,-0.03
